#anonymous_read_id	genome_id	tax_id	read_id
NZ_LQXF01000080.1	GCF_001679535.1	1313	NZ_LQXF01000080.1
NZ_LQXF01000081.1	GCF_001679535.1	1313	NZ_LQXF01000081.1
NZ_LQXF01000007.1	GCF_001679535.1	1313	NZ_LQXF01000007.1
NZ_LQXF01000064.1	GCF_001679535.1	1313	NZ_LQXF01000064.1
NZ_LQXF01000065.1	GCF_001679535.1	1313	NZ_LQXF01000065.1
NZ_LQXF01000066.1	GCF_001679535.1	1313	NZ_LQXF01000066.1
NZ_LQXF01000067.1	GCF_001679535.1	1313	NZ_LQXF01000067.1
NZ_LQXF01000068.1	GCF_001679535.1	1313	NZ_LQXF01000068.1
NZ_LQXF01000069.1	GCF_001679535.1	1313	NZ_LQXF01000069.1
NZ_LQXF01000070.1	GCF_001679535.1	1313	NZ_LQXF01000070.1
NZ_LQXF01000071.1	GCF_001679535.1	1313	NZ_LQXF01000071.1
NZ_LQXF01000072.1	GCF_001679535.1	1313	NZ_LQXF01000072.1
NZ_LQXF01000073.1	GCF_001679535.1	1313	NZ_LQXF01000073.1
NZ_LQXF01000074.1	GCF_001679535.1	1313	NZ_LQXF01000074.1
NZ_LQXF01000054.1	GCF_001679535.1	1313	NZ_LQXF01000054.1
NZ_LQXF01000055.1	GCF_001679535.1	1313	NZ_LQXF01000055.1
NZ_LQXF01000056.1	GCF_001679535.1	1313	NZ_LQXF01000056.1
NZ_LQXF01000057.1	GCF_001679535.1	1313	NZ_LQXF01000057.1
NZ_LQXF01000058.1	GCF_001679535.1	1313	NZ_LQXF01000058.1
NZ_LQXF01000059.1	GCF_001679535.1	1313	NZ_LQXF01000059.1
NZ_LQXF01000060.1	GCF_001679535.1	1313	NZ_LQXF01000060.1
NZ_LQXF01000061.1	GCF_001679535.1	1313	NZ_LQXF01000061.1
NZ_LQXF01000062.1	GCF_001679535.1	1313	NZ_LQXF01000062.1
NZ_LQXF01000063.1	GCF_001679535.1	1313	NZ_LQXF01000063.1
NZ_LQXF01000008.1	GCF_001679535.1	1313	NZ_LQXF01000008.1
NZ_LQXF01000049.1	GCF_001679535.1	1313	NZ_LQXF01000049.1
NZ_LQXF01000050.1	GCF_001679535.1	1313	NZ_LQXF01000050.1
NZ_LQXF01000051.1	GCF_001679535.1	1313	NZ_LQXF01000051.1
NZ_LQXF01000052.1	GCF_001679535.1	1313	NZ_LQXF01000052.1
NZ_LQXF01000053.1	GCF_001679535.1	1313	NZ_LQXF01000053.1
NZ_LQXF01000046.1	GCF_001679535.1	1313	NZ_LQXF01000046.1
NZ_LQXF01000047.1	GCF_001679535.1	1313	NZ_LQXF01000047.1
NZ_LQXF01000048.1	GCF_001679535.1	1313	NZ_LQXF01000048.1
NZ_LQXF01000038.1	GCF_001679535.1	1313	NZ_LQXF01000038.1
NZ_LQXF01000039.1	GCF_001679535.1	1313	NZ_LQXF01000039.1
NZ_LQXF01000040.1	GCF_001679535.1	1313	NZ_LQXF01000040.1
NZ_LQXF01000041.1	GCF_001679535.1	1313	NZ_LQXF01000041.1
NZ_LQXF01000042.1	GCF_001679535.1	1313	NZ_LQXF01000042.1
NZ_LQXF01000043.1	GCF_001679535.1	1313	NZ_LQXF01000043.1
NZ_LQXF01000044.1	GCF_001679535.1	1313	NZ_LQXF01000044.1
NZ_LQXF01000045.1	GCF_001679535.1	1313	NZ_LQXF01000045.1
NZ_LQXF01000009.1	GCF_001679535.1	1313	NZ_LQXF01000009.1
NZ_LQXF01000010.1	GCF_001679535.1	1313	NZ_LQXF01000010.1
NZ_LQXF01000011.1	GCF_001679535.1	1313	NZ_LQXF01000011.1
NZ_LQXF01000015.1	GCF_001679535.1	1313	NZ_LQXF01000015.1
NZ_LQXF01000016.1	GCF_001679535.1	1313	NZ_LQXF01000016.1
NZ_LQXF01000037.1	GCF_001679535.1	1313	NZ_LQXF01000037.1
NZ_LQXF01000012.1	GCF_001679535.1	1313	NZ_LQXF01000012.1
NZ_LQXF01000014.1	GCF_001679535.1	1313	NZ_LQXF01000014.1
NZ_LQXF01000013.1	GCF_001679535.1	1313	NZ_LQXF01000013.1
NZ_LQXF01000018.1	GCF_001679535.1	1313	NZ_LQXF01000018.1
NZ_LQXF01000019.1	GCF_001679535.1	1313	NZ_LQXF01000019.1
NZ_LQXF01000020.1	GCF_001679535.1	1313	NZ_LQXF01000020.1
NZ_LQXF01000021.1	GCF_001679535.1	1313	NZ_LQXF01000021.1
NZ_LQXF01000017.1	GCF_001679535.1	1313	NZ_LQXF01000017.1
NZ_LQXF01000031.1	GCF_001679535.1	1313	NZ_LQXF01000031.1
NZ_LQXF01000032.1	GCF_001679535.1	1313	NZ_LQXF01000032.1
NZ_LQXF01000033.1	GCF_001679535.1	1313	NZ_LQXF01000033.1
NZ_LQXF01000034.1	GCF_001679535.1	1313	NZ_LQXF01000034.1
NZ_LQXF01000035.1	GCF_001679535.1	1313	NZ_LQXF01000035.1
NZ_LQXF01000036.1	GCF_001679535.1	1313	NZ_LQXF01000036.1
NZ_LQXF01000022.1	GCF_001679535.1	1313	NZ_LQXF01000022.1
NZ_LQXF01000023.1	GCF_001679535.1	1313	NZ_LQXF01000023.1
NZ_LQXF01000028.1	GCF_001679535.1	1313	NZ_LQXF01000028.1
NZ_LQXF01000029.1	GCF_001679535.1	1313	NZ_LQXF01000029.1
NZ_LQXF01000030.1	GCF_001679535.1	1313	NZ_LQXF01000030.1
NZ_LQXF01000024.1	GCF_001679535.1	1313	NZ_LQXF01000024.1
NZ_LQXF01000025.1	GCF_001679535.1	1313	NZ_LQXF01000025.1
NZ_LQXF01000026.1	GCF_001679535.1	1313	NZ_LQXF01000026.1
NZ_LQXF01000027.1	GCF_001679535.1	1313	NZ_LQXF01000027.1
NC_004668.1	GCF_000007785.1	226185	NC_004668.1
NC_004669.1	GCF_000007785.1	226185	NC_004669.1
NC_004671.1	GCF_000007785.1	226185	NC_004671.1
NC_004670.1	GCF_000007785.1	226185	NC_004670.1
NZ_CP023671.1	GCF_003606265.1	1504	NZ_CP023671.1
NZ_CP023672.1	GCF_003606265.1	1504	NZ_CP023672.1
NC_007530.2	GCF_000008445.1	261594	NC_007530.2
NC_003028.3	GCF_000006885.1	170187	NC_003028.3
NZ_JAEDZY010000007.1	GCF_016103195.1	818	NZ_JAEDZY010000007.1
NZ_JAEDZY010000001.1	GCF_016103195.1	818	NZ_JAEDZY010000001.1
NZ_JAEDZY010000002.1	GCF_016103195.1	818	NZ_JAEDZY010000002.1
NZ_JAEDZY010000003.1	GCF_016103195.1	818	NZ_JAEDZY010000003.1
NZ_JAEDZY010000004.1	GCF_016103195.1	818	NZ_JAEDZY010000004.1
NZ_JAEDZY010000005.1	GCF_016103195.1	818	NZ_JAEDZY010000005.1
NZ_JAEDZY010000006.1	GCF_016103195.1	818	NZ_JAEDZY010000006.1
NZ_JAEDZY010000008.1	GCF_016103195.1	818	NZ_JAEDZY010000008.1
NZ_JAEDZY010000009.1	GCF_016103195.1	818	NZ_JAEDZY010000009.1
NZ_JAEDZY010000010.1	GCF_016103195.1	818	NZ_JAEDZY010000010.1
NZ_JAEDZY010000011.1	GCF_016103195.1	818	NZ_JAEDZY010000011.1
NZ_JAEDZY010000012.1	GCF_016103195.1	818	NZ_JAEDZY010000012.1
NZ_CP040626.1	GCF_014131795.1	1492	NZ_CP040626.1
NZ_CP040627.1	GCF_014131795.1	1492	NZ_CP040627.1
NZ_CP040628.1	GCF_014131795.1	1492	NZ_CP040628.1
NZ_CP040629.1	GCF_014131795.1	1492	NZ_CP040629.1
NC_003997.3	GCF_000007845.1	198094	NC_003997.3
NZ_VNWH01000001.1	GCF_020115535.1	571	NZ_VNWH01000001.1
NZ_VNWH01000010.1	GCF_020115535.1	571	NZ_VNWH01000010.1
NZ_VNWH01000011.1	GCF_020115535.1	571	NZ_VNWH01000011.1
NZ_VNWH01000012.1	GCF_020115535.1	571	NZ_VNWH01000012.1
NZ_VNWH01000013.1	GCF_020115535.1	571	NZ_VNWH01000013.1
NZ_VNWH01000014.1	GCF_020115535.1	571	NZ_VNWH01000014.1
NZ_VNWH01000015.1	GCF_020115535.1	571	NZ_VNWH01000015.1
NZ_VNWH01000016.1	GCF_020115535.1	571	NZ_VNWH01000016.1
NZ_VNWH01000017.1	GCF_020115535.1	571	NZ_VNWH01000017.1
NZ_VNWH01000009.1	GCF_020115535.1	571	NZ_VNWH01000009.1
NZ_VNWH01000070.1	GCF_020115535.1	571	NZ_VNWH01000070.1
NZ_VNWH01000071.1	GCF_020115535.1	571	NZ_VNWH01000071.1
NZ_VNWH01000072.1	GCF_020115535.1	571	NZ_VNWH01000072.1
NZ_VNWH01000008.1	GCF_020115535.1	571	NZ_VNWH01000008.1
NZ_VNWH01000018.1	GCF_020115535.1	571	NZ_VNWH01000018.1
NZ_VNWH01000019.1	GCF_020115535.1	571	NZ_VNWH01000019.1
NZ_VNWH01000002.1	GCF_020115535.1	571	NZ_VNWH01000002.1
NZ_VNWH01000062.1	GCF_020115535.1	571	NZ_VNWH01000062.1
NZ_VNWH01000063.1	GCF_020115535.1	571	NZ_VNWH01000063.1
NZ_VNWH01000064.1	GCF_020115535.1	571	NZ_VNWH01000064.1
NZ_VNWH01000065.1	GCF_020115535.1	571	NZ_VNWH01000065.1
NZ_VNWH01000066.1	GCF_020115535.1	571	NZ_VNWH01000066.1
NZ_VNWH01000067.1	GCF_020115535.1	571	NZ_VNWH01000067.1
NZ_VNWH01000068.1	GCF_020115535.1	571	NZ_VNWH01000068.1
NZ_VNWH01000069.1	GCF_020115535.1	571	NZ_VNWH01000069.1
NZ_VNWH01000007.1	GCF_020115535.1	571	NZ_VNWH01000007.1
NZ_VNWH01000060.1	GCF_020115535.1	571	NZ_VNWH01000060.1
NZ_VNWH01000061.1	GCF_020115535.1	571	NZ_VNWH01000061.1
NZ_VNWH01000056.1	GCF_020115535.1	571	NZ_VNWH01000056.1
NZ_VNWH01000057.1	GCF_020115535.1	571	NZ_VNWH01000057.1
NZ_VNWH01000058.1	GCF_020115535.1	571	NZ_VNWH01000058.1
NZ_VNWH01000059.1	GCF_020115535.1	571	NZ_VNWH01000059.1
NZ_VNWH01000006.1	GCF_020115535.1	571	NZ_VNWH01000006.1
NZ_VNWH01000050.1	GCF_020115535.1	571	NZ_VNWH01000050.1
NZ_VNWH01000051.1	GCF_020115535.1	571	NZ_VNWH01000051.1
NZ_VNWH01000052.1	GCF_020115535.1	571	NZ_VNWH01000052.1
NZ_VNWH01000053.1	GCF_020115535.1	571	NZ_VNWH01000053.1
NZ_VNWH01000054.1	GCF_020115535.1	571	NZ_VNWH01000054.1
NZ_VNWH01000055.1	GCF_020115535.1	571	NZ_VNWH01000055.1
NZ_VNWH01000022.1	GCF_020115535.1	571	NZ_VNWH01000022.1
NZ_VNWH01000020.1	GCF_020115535.1	571	NZ_VNWH01000020.1
NZ_VNWH01000021.1	GCF_020115535.1	571	NZ_VNWH01000021.1
NZ_VNWH01000003.1	GCF_020115535.1	571	NZ_VNWH01000003.1
NZ_VNWH01000005.1	GCF_020115535.1	571	NZ_VNWH01000005.1
NZ_VNWH01000023.1	GCF_020115535.1	571	NZ_VNWH01000023.1
NZ_VNWH01000028.1	GCF_020115535.1	571	NZ_VNWH01000028.1
NZ_VNWH01000029.1	GCF_020115535.1	571	NZ_VNWH01000029.1
NZ_VNWH01000025.1	GCF_020115535.1	571	NZ_VNWH01000025.1
NZ_VNWH01000026.1	GCF_020115535.1	571	NZ_VNWH01000026.1
NZ_VNWH01000027.1	GCF_020115535.1	571	NZ_VNWH01000027.1
NZ_VNWH01000024.1	GCF_020115535.1	571	NZ_VNWH01000024.1
NZ_VNWH01000030.1	GCF_020115535.1	571	NZ_VNWH01000030.1
NZ_VNWH01000031.1	GCF_020115535.1	571	NZ_VNWH01000031.1
NZ_VNWH01000032.1	GCF_020115535.1	571	NZ_VNWH01000032.1
NZ_VNWH01000033.1	GCF_020115535.1	571	NZ_VNWH01000033.1
NZ_VNWH01000046.1	GCF_020115535.1	571	NZ_VNWH01000046.1
NZ_VNWH01000047.1	GCF_020115535.1	571	NZ_VNWH01000047.1
NZ_VNWH01000048.1	GCF_020115535.1	571	NZ_VNWH01000048.1
NZ_VNWH01000049.1	GCF_020115535.1	571	NZ_VNWH01000049.1
NZ_VNWH01000034.1	GCF_020115535.1	571	NZ_VNWH01000034.1
NZ_VNWH01000035.1	GCF_020115535.1	571	NZ_VNWH01000035.1
NZ_VNWH01000036.1	GCF_020115535.1	571	NZ_VNWH01000036.1
NZ_VNWH01000043.1	GCF_020115535.1	571	NZ_VNWH01000043.1
NZ_VNWH01000044.1	GCF_020115535.1	571	NZ_VNWH01000044.1
NZ_VNWH01000045.1	GCF_020115535.1	571	NZ_VNWH01000045.1
NZ_VNWH01000037.1	GCF_020115535.1	571	NZ_VNWH01000037.1
NZ_VNWH01000040.1	GCF_020115535.1	571	NZ_VNWH01000040.1
NZ_VNWH01000041.1	GCF_020115535.1	571	NZ_VNWH01000041.1
NZ_VNWH01000042.1	GCF_020115535.1	571	NZ_VNWH01000042.1
NZ_VNWH01000038.1	GCF_020115535.1	571	NZ_VNWH01000038.1
NZ_VNWH01000039.1	GCF_020115535.1	571	NZ_VNWH01000039.1
NZ_VNWH01000004.1	GCF_020115535.1	571	NZ_VNWH01000004.1
NZ_ALPY01000070.1	GCF_000387565.1	1217420	NZ_ALPY01000070.1
NZ_ALPY01000071.1	GCF_000387565.1	1217420	NZ_ALPY01000071.1
NZ_ALPY01000072.1	GCF_000387565.1	1217420	NZ_ALPY01000072.1
NZ_ALPY01000073.1	GCF_000387565.1	1217420	NZ_ALPY01000073.1
NZ_ALPY01000074.1	GCF_000387565.1	1217420	NZ_ALPY01000074.1
NZ_ALPY01000075.1	GCF_000387565.1	1217420	NZ_ALPY01000075.1
NZ_ALPY01000067.1	GCF_000387565.1	1217420	NZ_ALPY01000067.1
NZ_ALPY01000068.1	GCF_000387565.1	1217420	NZ_ALPY01000068.1
NZ_ALPY01000069.1	GCF_000387565.1	1217420	NZ_ALPY01000069.1
NZ_ALPY01000060.1	GCF_000387565.1	1217420	NZ_ALPY01000060.1
NZ_ALPY01000061.1	GCF_000387565.1	1217420	NZ_ALPY01000061.1
NZ_ALPY01000062.1	GCF_000387565.1	1217420	NZ_ALPY01000062.1
NZ_ALPY01000063.1	GCF_000387565.1	1217420	NZ_ALPY01000063.1
NZ_ALPY01000064.1	GCF_000387565.1	1217420	NZ_ALPY01000064.1
NZ_ALPY01000065.1	GCF_000387565.1	1217420	NZ_ALPY01000065.1
NZ_ALPY01000066.1	GCF_000387565.1	1217420	NZ_ALPY01000066.1
NZ_ALPY01000053.1	GCF_000387565.1	1217420	NZ_ALPY01000053.1
NZ_ALPY01000054.1	GCF_000387565.1	1217420	NZ_ALPY01000054.1
NZ_ALPY01000055.1	GCF_000387565.1	1217420	NZ_ALPY01000055.1
NZ_ALPY01000056.1	GCF_000387565.1	1217420	NZ_ALPY01000056.1
NZ_ALPY01000057.1	GCF_000387565.1	1217420	NZ_ALPY01000057.1
NZ_ALPY01000058.1	GCF_000387565.1	1217420	NZ_ALPY01000058.1
NZ_ALPY01000059.1	GCF_000387565.1	1217420	NZ_ALPY01000059.1
NZ_ALPY01000049.1	GCF_000387565.1	1217420	NZ_ALPY01000049.1
NZ_ALPY01000050.1	GCF_000387565.1	1217420	NZ_ALPY01000050.1
NZ_ALPY01000051.1	GCF_000387565.1	1217420	NZ_ALPY01000051.1
NZ_ALPY01000052.1	GCF_000387565.1	1217420	NZ_ALPY01000052.1
NZ_ALPY01000046.1	GCF_000387565.1	1217420	NZ_ALPY01000046.1
NZ_ALPY01000047.1	GCF_000387565.1	1217420	NZ_ALPY01000047.1
NZ_ALPY01000048.1	GCF_000387565.1	1217420	NZ_ALPY01000048.1
NZ_ALPY01000045.1	GCF_000387565.1	1217420	NZ_ALPY01000045.1
NZ_ALPY01000042.1	GCF_000387565.1	1217420	NZ_ALPY01000042.1
NZ_ALPY01000043.1	GCF_000387565.1	1217420	NZ_ALPY01000043.1
NZ_ALPY01000044.1	GCF_000387565.1	1217420	NZ_ALPY01000044.1
NZ_ALPY01000009.1	GCF_000387565.1	1217420	NZ_ALPY01000009.1
NZ_ALPY01000010.1	GCF_000387565.1	1217420	NZ_ALPY01000010.1
NZ_ALPY01000011.1	GCF_000387565.1	1217420	NZ_ALPY01000011.1
NZ_ALPY01000037.1	GCF_000387565.1	1217420	NZ_ALPY01000037.1
NZ_ALPY01000038.1	GCF_000387565.1	1217420	NZ_ALPY01000038.1
NZ_ALPY01000039.1	GCF_000387565.1	1217420	NZ_ALPY01000039.1
NZ_ALPY01000040.1	GCF_000387565.1	1217420	NZ_ALPY01000040.1
NZ_ALPY01000041.1	GCF_000387565.1	1217420	NZ_ALPY01000041.1
NZ_ALPY01000006.1	GCF_000387565.1	1217420	NZ_ALPY01000006.1
NZ_ALPY01000007.1	GCF_000387565.1	1217420	NZ_ALPY01000007.1
NZ_ALPY01000008.1	GCF_000387565.1	1217420	NZ_ALPY01000008.1
NZ_ALPY01000002.1	GCF_000387565.1	1217420	NZ_ALPY01000002.1
NZ_ALPY01000003.1	GCF_000387565.1	1217420	NZ_ALPY01000003.1
NZ_ALPY01000004.1	GCF_000387565.1	1217420	NZ_ALPY01000004.1
NZ_ALPY01000005.1	GCF_000387565.1	1217420	NZ_ALPY01000005.1
NZ_ALPY01000001.1	GCF_000387565.1	1217420	NZ_ALPY01000001.1
NZ_ALPY01000018.1	GCF_000387565.1	1217420	NZ_ALPY01000018.1
NZ_ALPY01000012.1	GCF_000387565.1	1217420	NZ_ALPY01000012.1
NZ_ALPY01000013.1	GCF_000387565.1	1217420	NZ_ALPY01000013.1
NZ_ALPY01000014.1	GCF_000387565.1	1217420	NZ_ALPY01000014.1
NZ_ALPY01000015.1	GCF_000387565.1	1217420	NZ_ALPY01000015.1
NZ_ALPY01000016.1	GCF_000387565.1	1217420	NZ_ALPY01000016.1
NZ_ALPY01000017.1	GCF_000387565.1	1217420	NZ_ALPY01000017.1
NZ_ALPY01000019.1	GCF_000387565.1	1217420	NZ_ALPY01000019.1
NZ_ALPY01000033.1	GCF_000387565.1	1217420	NZ_ALPY01000033.1
NZ_ALPY01000034.1	GCF_000387565.1	1217420	NZ_ALPY01000034.1
NZ_ALPY01000035.1	GCF_000387565.1	1217420	NZ_ALPY01000035.1
NZ_ALPY01000036.1	GCF_000387565.1	1217420	NZ_ALPY01000036.1
NZ_ALPY01000020.1	GCF_000387565.1	1217420	NZ_ALPY01000020.1
NZ_ALPY01000021.1	GCF_000387565.1	1217420	NZ_ALPY01000021.1
NZ_ALPY01000022.1	GCF_000387565.1	1217420	NZ_ALPY01000022.1
NZ_ALPY01000032.1	GCF_000387565.1	1217420	NZ_ALPY01000032.1
NZ_ALPY01000023.1	GCF_000387565.1	1217420	NZ_ALPY01000023.1
NZ_ALPY01000028.1	GCF_000387565.1	1217420	NZ_ALPY01000028.1
NZ_ALPY01000029.1	GCF_000387565.1	1217420	NZ_ALPY01000029.1
NZ_ALPY01000030.1	GCF_000387565.1	1217420	NZ_ALPY01000030.1
NZ_ALPY01000031.1	GCF_000387565.1	1217420	NZ_ALPY01000031.1
NZ_ALPY01000024.1	GCF_000387565.1	1217420	NZ_ALPY01000024.1
NZ_ALPY01000025.1	GCF_000387565.1	1217420	NZ_ALPY01000025.1
NZ_ALPY01000026.1	GCF_000387565.1	1217420	NZ_ALPY01000026.1
NZ_ALPY01000027.1	GCF_000387565.1	1217420	NZ_ALPY01000027.1
NZ_LT906480.1	GCF_900186865.1	40324	NZ_LT906480.1
NC_002695.2	GCF_000008865.2	386585	NC_002695.2
NZ_MRAC01000001.1	GCF_002008145.1	1509	NZ_MRAC01000001.1
NZ_MRAC01000002.1	GCF_002008145.1	1509	NZ_MRAC01000002.1
NZ_MRAC01000011.1	GCF_002008145.1	1509	NZ_MRAC01000011.1
NZ_MRAC01000012.1	GCF_002008145.1	1509	NZ_MRAC01000012.1
NZ_MRAC01000013.1	GCF_002008145.1	1509	NZ_MRAC01000013.1
NZ_MRAC01000014.1	GCF_002008145.1	1509	NZ_MRAC01000014.1
NZ_MRAC01000015.1	GCF_002008145.1	1509	NZ_MRAC01000015.1
NZ_MRAC01000016.1	GCF_002008145.1	1509	NZ_MRAC01000016.1
NZ_MRAC01000017.1	GCF_002008145.1	1509	NZ_MRAC01000017.1
NZ_MRAC01000018.1	GCF_002008145.1	1509	NZ_MRAC01000018.1
NZ_MRAC01000019.1	GCF_002008145.1	1509	NZ_MRAC01000019.1
NZ_MRAC01000020.1	GCF_002008145.1	1509	NZ_MRAC01000020.1
NZ_MRAC01000003.1	GCF_002008145.1	1509	NZ_MRAC01000003.1
NZ_MRAC01000021.1	GCF_002008145.1	1509	NZ_MRAC01000021.1
NZ_MRAC01000022.1	GCF_002008145.1	1509	NZ_MRAC01000022.1
NZ_MRAC01000023.1	GCF_002008145.1	1509	NZ_MRAC01000023.1
NZ_MRAC01000024.1	GCF_002008145.1	1509	NZ_MRAC01000024.1
NZ_MRAC01000027.1	GCF_002008145.1	1509	NZ_MRAC01000027.1
NZ_MRAC01000028.1	GCF_002008145.1	1509	NZ_MRAC01000028.1
NZ_MRAC01000029.1	GCF_002008145.1	1509	NZ_MRAC01000029.1
NZ_MRAC01000030.1	GCF_002008145.1	1509	NZ_MRAC01000030.1
NZ_MRAC01000004.1	GCF_002008145.1	1509	NZ_MRAC01000004.1
NZ_MRAC01000025.1	GCF_002008145.1	1509	NZ_MRAC01000025.1
NZ_MRAC01000026.1	GCF_002008145.1	1509	NZ_MRAC01000026.1
NZ_MRAC01000031.1	GCF_002008145.1	1509	NZ_MRAC01000031.1
NZ_MRAC01000032.1	GCF_002008145.1	1509	NZ_MRAC01000032.1
NZ_MRAC01000033.1	GCF_002008145.1	1509	NZ_MRAC01000033.1
NZ_MRAC01000034.1	GCF_002008145.1	1509	NZ_MRAC01000034.1
NZ_MRAC01000035.1	GCF_002008145.1	1509	NZ_MRAC01000035.1
NZ_MRAC01000036.1	GCF_002008145.1	1509	NZ_MRAC01000036.1
NZ_MRAC01000037.1	GCF_002008145.1	1509	NZ_MRAC01000037.1
NZ_MRAC01000038.1	GCF_002008145.1	1509	NZ_MRAC01000038.1
NZ_MRAC01000039.1	GCF_002008145.1	1509	NZ_MRAC01000039.1
NZ_MRAC01000040.1	GCF_002008145.1	1509	NZ_MRAC01000040.1
NZ_MRAC01000005.1	GCF_002008145.1	1509	NZ_MRAC01000005.1
NZ_MRAC01000010.1	GCF_002008145.1	1509	NZ_MRAC01000010.1
NZ_MRAC01000041.1	GCF_002008145.1	1509	NZ_MRAC01000041.1
NZ_MRAC01000042.1	GCF_002008145.1	1509	NZ_MRAC01000042.1
NZ_MRAC01000006.1	GCF_002008145.1	1509	NZ_MRAC01000006.1
NZ_MRAC01000009.1	GCF_002008145.1	1509	NZ_MRAC01000009.1
NZ_MRAC01000007.1	GCF_002008145.1	1509	NZ_MRAC01000007.1
NZ_MRAC01000008.1	GCF_002008145.1	1509	NZ_MRAC01000008.1
NZ_CP035094.1	GCF_006094495.1	1348623	NZ_CP035094.1
NZ_CP035095.1	GCF_006094495.1	1348623	NZ_CP035095.1
NZ_CP035096.1	GCF_006094495.1	1348623	NZ_CP035096.1
NZ_CP035097.1	GCF_006094495.1	1348623	NZ_CP035097.1
NZ_CP035098.1	GCF_006094495.1	1348623	NZ_CP035098.1
NZ_CP035099.1	GCF_006094495.1	1348623	NZ_CP035099.1
NZ_CP035100.1	GCF_006094495.1	1348623	NZ_CP035100.1
NZ_UHDF01000005.1	GCF_900458605.1	1282	NZ_UHDF01000005.1
NZ_UHDF01000004.1	GCF_900458605.1	1282	NZ_UHDF01000004.1
NZ_UHDF01000003.1	GCF_900458605.1	1282	NZ_UHDF01000003.1
NZ_UHDF01000002.1	GCF_900458605.1	1282	NZ_UHDF01000002.1
NZ_UHDF01000001.1	GCF_900458605.1	1282	NZ_UHDF01000001.1
NC_008261.1	GCF_000013285.1	195103	NC_008261.1
NZ_JAKMWN010000001.1	GCF_040560265.1	180434	NZ_JAKMWN010000001.1
NZ_JAKMWN010000010.1	GCF_040560265.1	180434	NZ_JAKMWN010000010.1
NZ_JAKMWN010000011.1	GCF_040560265.1	180434	NZ_JAKMWN010000011.1
NZ_JAKMWN010000012.1	GCF_040560265.1	180434	NZ_JAKMWN010000012.1
NZ_JAKMWN010000002.1	GCF_040560265.1	180434	NZ_JAKMWN010000002.1
NZ_JAKMWN010000003.1	GCF_040560265.1	180434	NZ_JAKMWN010000003.1
NZ_JAKMWN010000004.1	GCF_040560265.1	180434	NZ_JAKMWN010000004.1
NZ_JAKMWN010000005.1	GCF_040560265.1	180434	NZ_JAKMWN010000005.1
NZ_JAKMWN010000006.1	GCF_040560265.1	180434	NZ_JAKMWN010000006.1
NZ_JAKMWN010000007.1	GCF_040560265.1	180434	NZ_JAKMWN010000007.1
NZ_JAKMWN010000008.1	GCF_040560265.1	180434	NZ_JAKMWN010000008.1
NZ_JAKMWN010000009.1	GCF_040560265.1	180434	NZ_JAKMWN010000009.1
NZ_VNWF01000001.1	GCF_020115515.1	1463165	NZ_VNWF01000001.1
NZ_VNWF01000010.1	GCF_020115515.1	1463165	NZ_VNWF01000010.1
NZ_VNWF01000011.1	GCF_020115515.1	1463165	NZ_VNWF01000011.1
NZ_VNWF01000012.1	GCF_020115515.1	1463165	NZ_VNWF01000012.1
NZ_VNWF01000013.1	GCF_020115515.1	1463165	NZ_VNWF01000013.1
NZ_VNWF01000014.1	GCF_020115515.1	1463165	NZ_VNWF01000014.1
NZ_VNWF01000015.1	GCF_020115515.1	1463165	NZ_VNWF01000015.1
NZ_VNWF01000007.1	GCF_020115515.1	1463165	NZ_VNWF01000007.1
NZ_VNWF01000016.1	GCF_020115515.1	1463165	NZ_VNWF01000016.1
NZ_VNWF01000006.1	GCF_020115515.1	1463165	NZ_VNWF01000006.1
NZ_VNWF01000017.1	GCF_020115515.1	1463165	NZ_VNWF01000017.1
NZ_VNWF01000018.1	GCF_020115515.1	1463165	NZ_VNWF01000018.1
NZ_VNWF01000057.1	GCF_020115515.1	1463165	NZ_VNWF01000057.1
NZ_VNWF01000058.1	GCF_020115515.1	1463165	NZ_VNWF01000058.1
NZ_VNWF01000050.1	GCF_020115515.1	1463165	NZ_VNWF01000050.1
NZ_VNWF01000051.1	GCF_020115515.1	1463165	NZ_VNWF01000051.1
NZ_VNWF01000052.1	GCF_020115515.1	1463165	NZ_VNWF01000052.1
NZ_VNWF01000053.1	GCF_020115515.1	1463165	NZ_VNWF01000053.1
NZ_VNWF01000054.1	GCF_020115515.1	1463165	NZ_VNWF01000054.1
NZ_VNWF01000055.1	GCF_020115515.1	1463165	NZ_VNWF01000055.1
NZ_VNWF01000056.1	GCF_020115515.1	1463165	NZ_VNWF01000056.1
NZ_VNWF01000019.1	GCF_020115515.1	1463165	NZ_VNWF01000019.1
NZ_VNWF01000048.1	GCF_020115515.1	1463165	NZ_VNWF01000048.1
NZ_VNWF01000049.1	GCF_020115515.1	1463165	NZ_VNWF01000049.1
NZ_VNWF01000005.1	GCF_020115515.1	1463165	NZ_VNWF01000005.1
NZ_VNWF01000042.1	GCF_020115515.1	1463165	NZ_VNWF01000042.1
NZ_VNWF01000043.1	GCF_020115515.1	1463165	NZ_VNWF01000043.1
NZ_VNWF01000044.1	GCF_020115515.1	1463165	NZ_VNWF01000044.1
NZ_VNWF01000045.1	GCF_020115515.1	1463165	NZ_VNWF01000045.1
NZ_VNWF01000046.1	GCF_020115515.1	1463165	NZ_VNWF01000046.1
NZ_VNWF01000047.1	GCF_020115515.1	1463165	NZ_VNWF01000047.1
