bundle_path	source_path	sha256	role	status	reason
config/runs/arabidopsis/10x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/10x_r_hero.yaml	7ca20034bfe05770dc92105060529e1d37c8f0c366ac0b52dee6e8ea4f9d4f1a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/10x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/10x_ratatosk.yaml	cc68ea46df0c825328009d312f9b27b8a573997facf97d0725fcf51f9e42f737	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_colormap.yaml	d6fdb652e88e52f1bc0b0e4bbe8cea0c41a1c3e3aba5b1519d5d0d935a3c705a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_dadec.yaml	8772af617a28c84d65390961e808060e9eb2324278abffca02cf4a7a1aeee5b5	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_f_hero.yaml	725b240043e408feb8ff7ce3b6d770a13b3fd8ba81897eb34fa7ba2581711682	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_fmlrc.yaml	201f50cd66eb4020aead65ffc38ce7dcc1b37a910a4a84c63fd6651e0ab5a9d7	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_l_hero.yaml	5fe8bfda76b841998c61b74f4dbfca360b1edc75a34dff252bfb42474dabe5b3	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_lordec.yaml	10e1ce60d1440fa6a8581069ea560880e89d8f8db99b74e97ca4a5128520abd6	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_proovread.yaml	1767fad970a9f0f712ba489fd7e833e50adfa1684047442d619f2ec4c8fd399a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_r_hero.yaml	b6fd7819895e27acb7ce6398a94290a1a4a0022801e1e1c9777e4b4aab9c27db	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/15x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/15x_ratatosk.yaml	070af6e2bf1b4e75864ba24db42aba4e24b331bad06da66d7f67e49ca3877869	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_colormap.yaml	4204707d82830a8c4b3f99ef2ad5e426374339ec1a6dc86bc5049bbf178624c0	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_dadec.yaml	c6c02d09acf5b4419481fcaa34284d26f3be241be31f34dc6e6d57ea270fd9a9	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_f_hero.yaml	badc27a088135bd9ea7c7c31fad9a3307d8e275c0d76d9706db2b926a994c872	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_fmlrc.yaml	646ff1effb821da6e763f77749290d75b73239a8135bf134d4709e3c7db04371	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_l_hero.yaml	2239d43831050818deeecc4bac4b91bf17b3df71cfd89bce5f06c1de45007c2c	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_lordec.yaml	51ae648e42305bb589711bd8a3e45b27232855847177f8c5a710951d6d5d3cd7	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_proovread.yaml	f9797dfc9a9e9f40b37a633fb4bc5cdda585079f8cd1944b900e481c1c8777d0	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_r_hero.yaml	6e613398ceda6375c9e6397f4866b269d41eff394dce22f08a513ee085291456	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/20x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/20x_ratatosk.yaml	400ed28cb3306fe80ae39473210f60a65ee9776da5cb303a0214f0c32fd5a33f	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_colormap.yaml	5b31128ed9a233a9cc25b413a518f663d40752a9cf6f470db79ba7ccb8df957c	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_dadec.yaml	2ef7479a8bba3301d6e483259eff56a57af54c5cf122636fc97ce77a6209947c	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_f_hero.yaml	f718d1f31abaa4167c20801f703bf708b10346ae1a4777d7f634615793a62f2e	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_fmlrc.yaml	a667f2370c1a40a0fbecc3164858053e6732f1265cfecba484e144d07ec127de	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_l_hero.yaml	3063631ff7dd5cefb6a2f329ee603f5fdc93226ba785b545e85082100b858f22	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_lordec.yaml	ed023d7dbae5b22de08e1f31946f022a126878694d693ad5e0c79287fef3931c	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_proovread.yaml	3a83783dccd3d1a58b8f85ff6311b5a822a40175c02ec8c7d9b7f7ec1670c957	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_r_hero.yaml	d40a889fb88aaf2df5f2fcda835915553f1800b30a322e768012bb9fa4709b2b	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/25x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/25x_ratatosk.yaml	c18a71bf21fd9a36ef597642a9a3d27d9f57cea3e2d271b94126b45d816ed037	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_colormap.yaml	2b577ae364b7b34ce941a33df433a4d4470a1349a300cb8fe16e054375698524	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_dadec.yaml	74f1d85aabb11abc5c3a3f8301789077918bd80d3a563f356b2609ef6b3bc8a2	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_f_hero.yaml	817ed4ea5173e60a49043870e191742c74157407370a5d3f8dd620b7e6929446	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_fmlrc.yaml	179c040ad61b42f4b44c26ca6dc02cac8d5810f651d4970a4602bbfa2cf12515	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_l_hero.yaml	267faae23796ab35147946e6b1888b34fb7440326cb6c0acc43ec194ab48b2de	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_lordec.yaml	c1c89ab7a5b6053451e60e09c33ac529c085d01787b460464207c303e9134503	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_proovread.yaml	525d4b762404702c96a6e4c148231d9d1b7ea28c6002ec47b414c3d4984a0b03	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_r_hero.yaml	5c7545e4b0ff1cc299ce19772e968e266b66f6ccdc96b0568c209a97af8f6ffa	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/30x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/30x_ratatosk.yaml	644626c5a0f47041c6498abb248ec1bf0fe5176c0dc5a95785a8d2386e9cda43	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_colormap.yaml	ca579e6ba708016fdcb163848dfc6a375b350a1e14bad0e7fdd8683dc892192d	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_dadec.yaml	4077722b1ef4d4fae74614e1e587f057af4cd605ccbc435561935baee219e709	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_f_hero.yaml	5a9c8f4b67ef7662b5b826ad982f4fc38d9539939c744029abfa7c42b48b8c43	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_fmlrc.yaml	ba8f4d9d696717c4718b3db89428e91cd2437fc513234d223b095cc31b05d3b8	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_l_hero.yaml	662d1b38f8b1f228de8b653dbf86c08172fb8291778deb1734ad0be0cc404329	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_lordec.yaml	6798c56647b40b3c8601cc243e5cd1e41b051f93cf6fd0a7170ebde3e7352156	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_proovread.yaml	5db004a1f0dd587f6a5b1979359a87037587baca9253c63f9117146002047af9	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_r_hero.yaml	2357955fd2cdda59c65b7dd984061cb630adc69b285ef06a181fb31616ad2889	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/32x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/32x_ratatosk.yaml	bd40d43aae0e811ba08dd5251a92a792e5c79bbe6f71bf22d97d267235dc9a93	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_colormap.yaml	0857ca3927e1dc1232662e2b534b1ae3c862bfedb9372cb194eee3e99e954e86	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_dadec.yaml	4b7633a284742f516efa68f3562e804212340cdb5d8b9b8124e2c539b3b3479a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_f_hero.yaml	d317b44ee5e9b45bbc1c31f7ca96b6524ec7ed3199fb38a305d8273aa2366b6e	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_fmlrc.yaml	6e6bcd91c5c720f300ab5b1b297d5da170be65a0483821dd4d0f8a44a4e19c2a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_l_hero.yaml	526175f076a48b12d2802921ea62e174a258769a7c962c431df0a5e577a79853	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_lordec.yaml	3ca41c9d3c0898aedbd58642a3e22580356073913898b32f601d8125ba4a11ff	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_proovread.yaml	5616e2ebadb65364359506cc4e5cddfef27f53483693059db548eaf20565a9ad	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_r_hero.yaml	51714d1ca5e823a8d892312b501555aeeb7a47ecbfeed7fc1efea9105db05eb5	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/3x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/3x_ratatosk.yaml	12aa6f6bad0e7379fe18813823babf5f9d4bfc8ce121e6bb3fd938190578faf3	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_colormap.yaml	74c4212526f748b8cccbeda7d9734bfbd33daff81322f9071097e88908af0883	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_dadec.yaml	5d35e54f75bf732efca7bc8ebc668c4b514235f30abba8bbd44619a1b5e3554f	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_f_hero.yaml	de3ac57cd72428901516ae5a1fffef7208bce8a8e317fa99a45785f77955f719	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_fmlrc.yaml	1186f4704daccf18e7c5ba502ab9de86dc8396aca02feca045f160fc027a190e	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_l_hero.yaml	e1c56cefe9ad5272a800414d66e01e58566887e67f8f719d93b57a392b882c28	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_lordec.yaml	ec8bdf5a9f94a8013535437304f21187910d0f7234467cabdaae5a949ba5fedf	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_proovread.yaml	185255b65b734dd7cb17111e99f95bbd83cffa35596e9ff7091861ffe5fce6c9	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_r_hero.yaml	64e912dc42e48c305fa3148c8547154a2029d15fd25c95d1da88237facc62fc5	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/5x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/5x_ratatosk.yaml	29f7ea6ce0a8e9880a5af17f1ea15870b79ac5a4d6d490b31fb8fc05c77fe787	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_colormap.yaml	59c4063ed55e4952bbb4871f040e2220838ff02436afb598cd026bf3d3dc38f3	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_dadec.yaml	4ac910b85a2dde4ac2e188f7739e95d306bf5c152d7d47d0ce746b3cc95130c3	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_f_hero.yaml	119da8f2931b2d126f50fb76163f12cfe87c4418bb15347e69767cdd243adfd9	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_fmlrc.yaml	d8df2b60eab24cababd318b793759db757df37e2abd3595880936652c42f3fbe	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_l_hero.yaml	af005e0b38afba472abd51defc71c534b0f6b1cc364e6f35c979ba31fafe4fa2	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_lordec.yaml	6e57cfcdba1a512d17711ef31fcad50f2ae562827ef5d306c1c139afb55169a4	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_proovread.yaml	63c4c36a1985a1bb35253723411b7e19a32aae103fc6a777f0647b1b73b5dea4	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_r_hero.yaml	ce5fd5faf23f2acc7428c5c85b15e1a5efa9f2992677f96f6369382914325889	configuration	included	exact current configuration snapshot
config/runs/arabidopsis/8x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis/8x_ratatosk.yaml	74fe4ebc33d34e3e1764d8dde534078904c938234b23d1911a4924efed29f80f	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_colormap.yaml	1d911086b1adbd8116216f31b14855e90165312348d5aa2c340516828f5e1f91	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_dadec.yaml	209170a402b30085bfa31a1a40e07e0f0a86927f890019f583f4dc356c9b92b0	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_f_hero.yaml	8352e6546e18967cdfeb6c3802114dfb3a8b0a76f09abdb7861b5be0cba291c9	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_fmlrc.yaml	8e351de3fbfed73c83434bec1ea7cd964c5e70e924458c3c2c7287d5d9063e62	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_l_hero.yaml	09c6e5a3ceb2a9dc645ce7f5b15c361c089b2bada2b30640b5c02e96a776314a	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_lordec.yaml	5b1a9d9c4592ac86f9722ad7ab3eaee565503016af6968c03bd95d3b6df605ae	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_proovread.yaml	4808db05160b3ecfc128073d6e6d4bdd4ab75e4ed22e7c9b7cf17f9666260253	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_r_hero.yaml	8e2dd1eb6637eb4c4cc958abfcec4d52a962deb5342d88c383e013a21f881600	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/32x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/32x_ratatosk.yaml	0b27162a671e81452c8eb073f704598bae60fb9c728f1d1976504a684218dd60	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_colormap_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_colormap_hifieval.yaml	a0823e5f0dffa11cc689b122631fa137c137d5d00b0e14ce02646deb9c142f87	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_dadec_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_dadec_hifieval.yaml	61d3a817b1f4f24a1899f20b436508cf45ef55b29eb526a6c58213040ebf8d53	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_f_hero_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_f_hero_hifieval.yaml	62ad4408ff0f30bac97e6faab84975cacb87f20350d5ef7e4e849b4c2c30fdb3	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_fmlrc_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_fmlrc_hifieval.yaml	ae9e4568b228d147abc3e8805369c9b9e1fd3ee64a42cd0f986f18c723d5b66b	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_l_hero_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_l_hero_hifieval.yaml	58a5332f55348cdba9e080deecd81d793d0630be2409fc20c12bfc0ff3e4b828	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_lordec_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_lordec_hifieval.yaml	4aea3f75fa53a3acdd642426d122a1ceef46188ecf5ffde61bd5931513424de6	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_proovread_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_proovread_hifieval.yaml	d6e2c446d5d49da1144ee6a7ef93986e0966ecf7135c6e90ac64103922951d57	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_r_hero_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_r_hero_hifieval.yaml	e919a904a4a21db033e28e12946d6eca9a63f9d04923bf997740229fc2bdda8d	configuration	included	exact current configuration snapshot
config/runs/arabidopsis_sim/hifieval/32x_ratatosk_hifieval.yaml	/home/work/wenhai/dadec/benchmark/config/runs/arabidopsis_sim/hifieval/32x_ratatosk_hifieval.yaml	e60d675b9cb4fb3ea0cc0b677b339a44abfd3b8746adcdf825305b76d12519a7	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_colormap.yaml	afd04174e346803149474dae961388c8907cd943f167dc8217e9f79a7a81c4d9	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_dadec.yaml	de507bd6666ddc2db9f106a21a778e32ad7223824aec84e561eac732bd94101d	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_f_hero.yaml	7cc8e651db6d360132e5b8e74f097c4b686e4f254fb60794c98cb7fcd8aec81d	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_fmlrc.yaml	0e654d957cb02f65ea5f23c279fa3392bb6bafa95e125006f120a2fa864a80f0	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_l_hero.yaml	66494f5380b5d2f0628d1a1a88730e2fab32b7871c772768ee25b10b277805dd	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_lordec.yaml	f693d1ea238ed280bd9912c76b775553473169460d87539bf0daf31cf0f0229d	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_proovread.yaml	e986d7a99feb726574ce4806c5cda08edbe5e44be713b38f8edd51778c5a4e90	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_r_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_r_hero.yaml	96d1573724a70797234b9ee73168e87a0cc85aa080647bfea66ee63be0aada54	configuration	included	exact current configuration snapshot
config/runs/drosophila/43x_ratatosk.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/43x_ratatosk.yaml	93f8e76a66466bf7235dbd25b0d5cc125b90226b7468b5237d904e83dac3a6c4	configuration	included	exact current configuration snapshot
config/runs/drosophila/assembly/config.yaml	/home/work/wenhai/dadec/benchmark/config/runs/drosophila/assembly/config.yaml	8ca3e3a093f607ba81cbfa294e5463823f9905bbdb98d864ae6de40bc6c8d3d9	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_colormap.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_colormap.yaml	805163c605fffb8e517fbb420314e9a35a6df03d8835935ad381c3cddcc3e21d	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_dadec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_dadec.yaml	14068d6409d07ea274e4eebaaebd508e1eb4a02329e0c3e3125930625bf3c06e	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_f_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_f_hero.yaml	558e39d8bb0b0d8ea274efbbd88a9df91877b240c15541943c835e2c1feeec42	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_fmlrc.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_fmlrc.yaml	455ef507d1ee5a686497b18367186b4b732912558c02b8059b1e95dafd68e16d	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_l_hero.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_l_hero.yaml	acb646da1cc26a7746cfa771e61e21688ee94bfbc5115b280664dbfca8f490fe	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_lordec.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_lordec.yaml	c416a0e406297f1c70a52623ddb05d0e37bed29de5c50bae95b06c2ed03ac7c1	configuration	included	exact current configuration snapshot
config/runs/ecoli3/20x_proovread.yaml	/home/work/wenhai/dadec/benchmark/config/runs/ecoli3/20x_proovread.yaml	b4d883e02c98d2e5681acdfbef7391f7c7295b79f03ef9c3ee511f74a58d0dc4	configuration	included	exact current configuration snapshot
